Code,Name, ALL AGES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+,both_popsize_15-19,both_popsize_20-24,both_popsize_all
E07000008,Cambridge,125155,0.012328712,0.011393872,0.010874516,0.010866526,0.010163397,0.010107467,0.009100715,0.00866126,0.008613319,0.007526667,0.00779034,0.008038033,0.008509448,0.008069993,0.00866925,0.00775039,0.008876993,0.009396349,0.014829611,0.032791339,0.036290999,0.034716951,0.029827015,0.023946307,0.022843674,0.021884863,0.021549279,0.02163717,0.019847389,0.020063122,0.019543766,0.019759498,0.018824657,0.017506292,0.016028125,0.015516759,0.014454077,0.012792138,0.013191642,0.012576405,0.012328712,0.013375414,0.012280772,0.012065039,0.011537693,0.011865287,0.011953178,0.012296752,0.01124206,0.010642803,0.010754664,0.009851784,0.009676002,0.009891734,0.009412329,0.009284487,0.009004834,0.008805082,0.008517438,0.008245775,0.008293716,0.00775838,0.00777436,0.008261755,0.007454756,0.008157884,0.006871479,0.006567856,0.006200312,0.005888698,0.005249491,0.004746115,0.004706164,0.004849986,0.004929887,0.004474452,0.004698174,0.004666214,0.004242739,0.004234749,0.003523631,0.003827254,0.003611522,0.003755343,0.003387799,0.002900403,0.003124126,0.00262874,0.002317127,0.001949583,0.008757141,0.073644681,0.147624945,0.221269626
E07000009,East Cambridgeshire,85097,0.012867669,0.014031047,0.012926425,0.014113306,0.013055689,0.012573886,0.012832415,0.01197457,0.012056829,0.012033327,0.011375254,0.010211876,0.011128477,0.012197845,0.011551524,0.011481016,0.011622031,0.010869948,0.011645534,0.008014384,0.007274052,0.008484435,0.00997685,0.010117865,0.011434011,0.0108817,0.010928705,0.010846446,0.011234239,0.012233099,0.013196705,0.013102695,0.014066301,0.014736125,0.012691399,0.013584498,0.013032187,0.014501099,0.014136809,0.015088664,0.015535213,0.015112166,0.015640974,0.015429451,0.015170923,0.015864249,0.0154177,0.015734985,0.015041658,0.015076912,0.015311938,0.013678508,0.013725513,0.01233886,0.01333772,0.011645534,0.011551524,0.01151627,0.011868809,0.011316498,0.011927565,0.011081472,0.012503378,0.012585638,0.012632643,0.014900643,0.011175482,0.01115198,0.010916954,0.009859337,0.008296415,0.008155399,0.007814612,0.007227047,0.007779358,0.007356311,0.006627731,0.006851005,0.006040166,0.006192933,0.005628871,0.005617119,0.004700518,0.004888539,0.004453741,0.004054197,0.003748663,0.00280856,0.002397264,0.002138736,0.008061389,0.053632913,0.047287213,0.100920126
E07000010,Fenland,95996,0.012438018,0.011271303,0.010729614,0.010500438,0.011094212,0.010698362,0.01056294,0.009427476,0.010625443,0.010083753,0.01031293,0.010802533,0.01070878,0.011479645,0.012365099,0.012104671,0.012479687,0.012490104,0.012760948,0.010125422,0.009302471,0.010250427,0.010073336,0.011542148,0.012333847,0.0120005,0.01246927,0.011740073,0.011490062,0.011719238,0.0112088,0.012063003,0.011229635,0.01135464,0.010219176,0.009385808,0.010594191,0.011583816,0.011906746,0.012521355,0.013313055,0.013938081,0.014208925,0.013781824,0.014396433,0.014625609,0.01512563,0.014708946,0.015302721,0.014750615,0.014177674,0.014115171,0.013240135,0.012198425,0.013521397,0.012635943,0.012448435,0.012833868,0.013260969,0.012781783,0.012615109,0.012813034,0.012875536,0.013385974,0.014969374,0.015458977,0.012573441,0.012219259,0.012010917,0.011521313,0.009864994,0.009292054,0.009073295,0.009958748,0.008917038,0.009239968,0.008219092,0.008073253,0.007541981,0.006916955,0.007177382,0.007208634,0.006041918,0.005802325,0.005260636,0.004541856,0.00416684,0.003468895,0.002979291,0.002854286,0.009542064,0.059960832,0.053502229,0.113463061
E07000011,Huntingdonshire,171023,0.012472007,0.011647556,0.012132871,0.012232273,0.011998386,0.012045164,0.011431211,0.011770347,0.011273338,0.011074534,0.011127158,0.011647556,0.011694334,0.012425229,0.012372605,0.012536326,0.012641575,0.012565561,0.012442771,0.009449021,0.00974138,0.010413804,0.010589219,0.011776194,0.01246616,0.012185496,0.011466294,0.011723569,0.01141367,0.0117645,0.01180543,0.011980845,0.012688352,0.012413535,0.011758652,0.011922373,0.012413535,0.012384299,0.013313999,0.014296323,0.014851804,0.015758114,0.015559311,0.015880905,0.015325424,0.016103097,0.016541635,0.015915988,0.015921835,0.015682101,0.015249411,0.014664694,0.014436655,0.013705759,0.013395859,0.012542173,0.012425229,0.012150413,0.011881443,0.011717722,0.01184636,0.012261509,0.012284897,0.013202903,0.013542038,0.014793332,0.011583237,0.011197324,0.010910813,0.010191612,0.008916929,0.007531151,0.008022313,0.007829356,0.0079463,0.006940587,0.006285704,0.006092748,0.005940721,0.004806371,0.005075341,0.004630956,0.004391222,0.003987768,0.00373634,0.00323933,0.002783251,0.002660461,0.002274548,0.00210498,0.007782579,0.059635254,0.054986756,0.11462201
E07000012,South Cambridgeshire,151068,0.011637144,0.012338814,0.012272619,0.013199354,0.01296767,0.012663172,0.012530781,0.012616835,0.012047555,0.012338814,0.012047555,0.012093891,0.011312786,0.012054174,0.012312336,0.012438107,0.012676411,0.012716128,0.011915164,0.008671592,0.007619085,0.008717928,0.009300447,0.010412529,0.010948712,0.010412529,0.010776604,0.010769984,0.010803082,0.010922234,0.011670241,0.012285858,0.013186115,0.013556809,0.012762465,0.012908094,0.013318506,0.014225382,0.014457066,0.014523261,0.016078852,0.01596632,0.015350703,0.015463235,0.015853788,0.016092091,0.015476474,0.015840549,0.01652898,0.015463235,0.014860857,0.014523261,0.013755395,0.013576667,0.013205973,0.012517542,0.012656552,0.011557709,0.011617285,0.011418699,0.011776154,0.011703339,0.011895305,0.012312336,0.01296767,0.014774803,0.011001668,0.011001668,0.010167607,0.009929303,0.008532581,0.006765165,0.007817672,0.007738237,0.007248391,0.006970371,0.006612916,0.006639394,0.005758996,0.005527312,0.005520693,0.005441258,0.004924934,0.004633675,0.003951863,0.003898906,0.003356105,0.003183997,0.002661053,0.002435989,0.008618635,0.058417401,0.046998703,0.105416104
E07000026,Allerdale,96268,0.009515104,0.010605809,0.010522707,0.010429218,0.010439606,0.010117588,0.009639756,0.010034487,0.009567042,0.009940998,0.01020069,0.01020069,0.010730461,0.011644576,0.011384884,0.012475589,0.012215897,0.012485977,0.012579466,0.009764408,0.009940998,0.009826734,0.009369676,0.009546267,0.010179914,0.009567042,0.010221465,0.010138364,0.009837121,0.009722857,0.009546267,0.011052478,0.010533095,0.009712469,0.009193086,0.008964557,0.009816346,0.010231853,0.011114805,0.011852329,0.012672955,0.014812814,0.014168779,0.015591889,0.015217933,0.016090497,0.015830806,0.015758092,0.015737317,0.015238709,0.015674991,0.014656999,0.014407695,0.014708938,0.014532347,0.013981801,0.01411684,0.012756056,0.013296215,0.014231105,0.01349358,0.014345369,0.014220717,0.015726929,0.016516392,0.017555159,0.012589853,0.01193543,0.012994972,0.012008144,0.011281007,0.010231853,0.010543483,0.010439606,0.010034487,0.009151535,0.008777579,0.008102381,0.007468733,0.007188266,0.007167491,0.006710433,0.005858645,0.005328874,0.004819878,0.004456309,0.004331657,0.003396767,0.002835833,0.002544979,0.009598205,0.059521336,0.048863589,0.108384925
E07000027,Barrow-in-Furness,68446,0.011103644,0.010402361,0.009978669,0.011249744,0.011205914,0.011118254,0.010884493,0.011001373,0.010826053,0.009730298,0.010621512,0.011352015,0.010899103,0.011775706,0.012360109,0.011951027,0.012944511,0.01268153,0.014200976,0.010709172,0.011308185,0.010402361,0.010826053,0.012170178,0.012301668,0.011951027,0.011863367,0.011746486,0.011527335,0.011074424,0.010796833,0.010957543,0.01012477,0.010416971,0.009876399,0.009876399,0.010826053,0.010709172,0.011951027,0.012184788,0.013645794,0.01532595,0.014478567,0.014741548,0.015545101,0.016465535,0.015603541,0.015851912,0.016436315,0.014873039,0.015530491,0.014361687,0.014507787,0.014215586,0.01275458,0.013324372,0.012550039,0.011702656,0.012871461,0.012476989,0.012389329,0.013046781,0.012243228,0.013470473,0.014902259,0.01531134,0.012433159,0.011877977,0.011746486,0.011936417,0.010007889,0.010460801,0.009715688,0.009438097,0.009291997,0.007874821,0.0075534,0.007071268,0.006589136,0.006238495,0.005858633,0.005770973,0.005624872,0.004353797,0.003769395,0.003915495,0.003535634,0.002834351,0.002264559,0.002176899,0.009145896,0.062487216,0.057008445,0.119495661
E07000028,Carlisle,107952,0.012440714,0.01157922,0.011384689,0.011097525,0.011375426,0.010532459,0.011004891,0.010421298,0.010606566,0.01012487,0.009217059,0.01001371,0.009865496,0.010245294,0.010365718,0.011588484,0.011162368,0.010819624,0.012746406,0.013728324,0.014608344,0.013858011,0.012042389,0.012199867,0.011736698,0.01144027,0.012014599,0.011884912,0.012570402,0.012690826,0.01218134,0.012144286,0.01215355,0.01083815,0.010634356,0.010588039,0.010439825,0.011347636,0.011838595,0.013042834,0.014089595,0.014747295,0.01371906,0.014617608,0.014182229,0.014691715,0.014339707,0.014645398,0.015377205,0.015682896,0.01503446,0.014802875,0.014534237,0.015395731,0.013913591,0.013737587,0.012551875,0.012311027,0.012366607,0.013024307,0.01226471,0.012273974,0.01292241,0.013079887,0.0129502,0.015015933,0.011421743,0.010560249,0.010652883,0.010189714,0.009819179,0.008892841,0.008855788,0.008096191,0.008772417,0.008114718,0.007697866,0.006993849,0.007040166,0.006549207,0.006688158,0.005669186,0.005548762,0.005196754,0.004566845,0.004205573,0.004057359,0.003093968,0.002843857,0.002732696,0.008892841,0.060045205,0.064445309,0.124490514
E07000029,Copeland,70329,0.010962761,0.010422443,0.010507756,0.009583529,0.010820572,0.010763696,0.011446203,0.009455559,0.010422443,0.01008119,0.009796812,0.010123846,0.01008119,0.010578851,0.011431984,0.011872769,0.01198652,0.011901207,0.011744799,0.010564632,0.01008119,0.010251816,0.010450881,0.011759018,0.012256679,0.0104651,0.011304014,0.011645267,0.010379786,0.011730581,0.011545735,0.010905885,0.011474641,0.010578851,0.01008119,0.009370246,0.010564632,0.011133387,0.011616829,0.012086053,0.0124984,0.014730765,0.01416201,0.014844516,0.014588577,0.015527023,0.015967808,0.016522345,0.016195311,0.016323281,0.016166873,0.015583899,0.015256864,0.01531374,0.014872954,0.014915611,0.01492983,0.013067156,0.013294658,0.012583714,0.012541057,0.014261542,0.013337315,0.014261542,0.015683431,0.015925152,0.011503078,0.011304014,0.012270898,0.010735259,0.010621507,0.00956931,0.01020916,0.009213838,0.009469778,0.008901022,0.007991014,0.008076327,0.00676819,0.006298966,0.007038348,0.005374739,0.005588022,0.005161455,0.004066601,0.003782224,0.003128155,0.003156593,0.002474086,0.002388773,0.007322726,0.058069928,0.054799585,0.112869513
E07000030,Eden,52656,0.007634458,0.008811911,0.008963841,0.008982832,0.009628532,0.009457612,0.010426162,0.009818444,0.010502127,0.009305682,0.010084321,0.009894409,0.011109845,0.011090854,0.011280766,0.01230629,0.01215436,0.010483136,0.011470678,0.009533576,0.010426162,0.010673048,0.01023625,0.009970374,0.008640991,0.0092677,0.00911577,0.00911577,0.008451079,0.008925858,0.008868885,0.008565026,0.009248709,0.009837435,0.008337132,0.008621999,0.009039806,0.009172744,0.011223792,0.011869493,0.012268308,0.013958523,0.014091462,0.015876633,0.015876633,0.01502203,0.015686721,0.017130052,0.015971589,0.015458827,0.015876633,0.015211942,0.015743695,0.014186418,0.015705713,0.013559708,0.013464752,0.014604224,0.013977514,0.014737162,0.014300365,0.01614251,0.015249924,0.015838651,0.017528867,0.017433911,0.014129444,0.01342677,0.013597691,0.013236858,0.011565634,0.01023625,0.010938924,0.011204801,0.010768004,0.009191735,0.009229717,0.008280158,0.007140687,0.007805378,0.007330599,0.006684898,0.006703889,0.005583409,0.005488453,0.00510863,0.004519903,0.003437405,0.003646308,0.002962625,0.010331206,0.05594804,0.049946825,0.105894865
E07000031,South Lakeland,103453,0.008419282,0.00832262,0.008448281,0.00891226,0.008815597,0.009492233,0.009095918,0.009153915,0.009289242,0.009298909,0.009588895,0.009260244,0.010004543,0.010516853,0.011357815,0.011802461,0.012440432,0.011406146,0.011686466,0.007955303,0.007269001,0.007790978,0.008138962,0.00883493,0.009453568,0.008776933,0.008158294,0.008515944,0.008361285,0.008921926,0.008728601,0.009579229,0.009066919,0.009530898,0.008796265,0.009617894,0.009511566,0.009617894,0.010922835,0.01057485,0.012382435,0.013822702,0.013987028,0.014441341,0.014335012,0.015137309,0.014847322,0.015678617,0.015784946,0.015630286,0.015369298,0.014779658,0.014924652,0.014789325,0.014422008,0.014682996,0.014093356,0.013996694,0.014257682,0.014112689,0.013735706,0.013977362,0.016355253,0.016915894,0.017302543,0.01992209,0.015746281,0.014682996,0.015562623,0.013629378,0.012063449,0.010922835,0.011261152,0.01159947,0.011000164,0.010265531,0.009530898,0.008970257,0.008728601,0.00824529,0.008051966,0.008196959,0.006921017,0.007259335,0.006689028,0.005712739,0.005161764,0.004668787,0.003895489,0.003499174,0.012614424,0.055290808,0.041487439,0.096778247
E07000032,Amber Valley,122746,0.010191778,0.010623564,0.010770208,0.010216219,0.010688739,0.010884265,0.01060727,0.010338422,0.010053281,0.010387304,0.010533948,0.010403598,0.011666368,0.01195151,0.01197595,0.01229368,0.012195917,0.012505499,0.012090007,0.009979959,0.009540026,0.010753915,0.010403598,0.010330276,0.010631711,0.010289541,0.010509507,0.011014616,0.010313982,0.010493214,0.010094015,0.011536017,0.011943363,0.010688739,0.009914783,0.01047692,0.011234582,0.011707102,0.01310837,0.013507568,0.015202125,0.015454679,0.015128803,0.016147166,0.015430238,0.016367132,0.015682792,0.016440454,0.015682792,0.01629381,0.014745898,0.014639988,0.013809004,0.014224496,0.013654213,0.013010607,0.013735682,0.012611409,0.013189839,0.012986167,0.012668437,0.013230574,0.013996383,0.014754045,0.015633911,0.016921122,0.012147035,0.012106301,0.012986167,0.011617487,0.01013475,0.008700895,0.008489075,0.009116387,0.007992114,0.007935085,0.00718557,0.006696756,0.00637088,0.006517524,0.005947241,0.005548042,0.005099963,0.004798527,0.004220097,0.003983837,0.003666107,0.003177293,0.002916592,0.002444071,0.009711111,0.059065061,0.051659525,0.110724586
E07000033,Bolsover,76447,0.011445838,0.0120214,0.010412443,0.011419676,0.011498162,0.011131895,0.011995239,0.011171138,0.010190066,0.010320876,0.009797638,0.010556333,0.011249624,0.012047562,0.011341191,0.012780096,0.012675448,0.012845501,0.012819339,0.010804871,0.010490928,0.011498162,0.01160281,0.0120214,0.011249624,0.011655134,0.011785943,0.012753934,0.01160281,0.012596963,0.011864429,0.011341191,0.01160281,0.010909519,0.010072338,0.010490928,0.011118814,0.011236543,0.01242691,0.013918139,0.014716078,0.016128821,0.014781483,0.017109893,0.016220388,0.016181145,0.016573574,0.016259631,0.015592502,0.014990778,0.014362892,0.014088192,0.013473387,0.013578034,0.013041715,0.013342577,0.012714691,0.011733619,0.012361505,0.01228302,0.011890591,0.011982158,0.01270161,0.012047562,0.013329496,0.014781483,0.011759781,0.012596963,0.012256858,0.010713305,0.009784557,0.008633432,0.008528785,0.008450299,0.007482308,0.007691603,0.00723377,0.007286094,0.006448912,0.005964917,0.005834107,0.005036169,0.005180059,0.004892278,0.004447526,0.003440292,0.003361806,0.003309482,0.00245922,0.002132196,0.008044789,0.061925255,0.056862925,0.11878818
E07000034,Chesterfield,103782,0.011591605,0.011601241,0.010734039,0.01092675,0.011726504,0.010531691,0.010435336,0.010146268,0.009915014,0.00926943,0.009067083,0.010078819,0.011013471,0.011948122,0.011524156,0.01265152,0.012362452,0.013104392,0.013441637,0.010811123,0.011331445,0.011158004,0.010454607,0.012150469,0.012160105,0.011957758,0.011148369,0.011938486,0.010888208,0.011437436,0.012458808,0.011697597,0.012131198,0.011938486,0.010936386,0.010396793,0.011466343,0.012198647,0.012044478,0.01332601,0.014935153,0.01480989,0.015407296,0.014761712,0.014559365,0.015869804,0.01605288,0.016187778,0.015889075,0.015118229,0.014626814,0.014578636,0.013865603,0.013788518,0.013364553,0.013663256,0.012622613,0.012458808,0.012391359,0.012632248,0.011447072,0.01241063,0.012902045,0.01273824,0.0135669,0.015378389,0.011437436,0.010714767,0.011880673,0.011100191,0.009124896,0.008450406,0.008479312,0.00894182,0.008739473,0.007429034,0.006985797,0.006966526,0.006802721,0.006272764,0.0062824,0.005241757,0.005704265,0.005135765,0.004702164,0.004403461,0.003950589,0.003594072,0.003285734,0.003006302,0.009240523,0.062371124,0.05725463,0.119625754
E07000035,Derbyshire Dales,71336,0.008438937,0.008256701,0.008326792,0.008270719,0.009966917,0.009041718,0.010387462,0.010079062,0.010485589,0.010822025,0.010541662,0.010415498,0.012181788,0.011719188,0.012952787,0.011761243,0.012490187,0.012602333,0.011256589,0.008172592,0.007639901,0.00818661,0.009167882,0.008831446,0.009153863,0.00849501,0.008733318,0.007836156,0.006840866,0.00756981,0.007429629,0.008144555,0.007822137,0.008214646,0.007485701,0.007359538,0.009602445,0.009826735,0.011270607,0.011775261,0.012784569,0.013990131,0.013821913,0.015434002,0.015686329,0.015728384,0.016947965,0.017032074,0.016471347,0.017130201,0.015896602,0.016078838,0.015686329,0.014298531,0.015658293,0.01476113,0.014789167,0.013934059,0.014452731,0.014578894,0.015167657,0.016233038,0.015321857,0.016289111,0.017564764,0.01927498,0.014957385,0.013583604,0.015195694,0.013415386,0.011593025,0.010289335,0.009798699,0.010359426,0.010359426,0.009826735,0.0093361,0.008607155,0.007780083,0.007780083,0.007121229,0.007261411,0.005789503,0.005845576,0.004794213,0.004962431,0.004640013,0.004219468,0.003294269,0.003266233,0.011354716,0.056282943,0.042979702,0.099262644
E07000036,Erewash,112809,0.012117827,0.011851891,0.011931672,0.011754381,0.011887349,0.010876792,0.011116134,0.010938844,0.011151593,0.00975986,0.010344919,0.010078983,0.010513346,0.011151593,0.011559361,0.011718923,0.012525596,0.013376592,0.012897907,0.010442429,0.010353784,0.011257967,0.012233067,0.012640835,0.012596513,0.011816433,0.012321712,0.011311154,0.011461851,0.010938844,0.011426393,0.012499003,0.012126692,0.012029182,0.010433565,0.010726095,0.010956573,0.01255219,0.013022011,0.013376592,0.014715138,0.015796612,0.015309062,0.015716831,0.016044819,0.016496911,0.017028783,0.015681373,0.016213245,0.016461453,0.015176094,0.015122907,0.013110656,0.0138996,0.012614242,0.012631971,0.0116746,0.011851891,0.011639142,0.011745517,0.011789839,0.011825298,0.01169233,0.012073505,0.012995417,0.014981074,0.011045218,0.011231373,0.011328883,0.010495616,0.008642927,0.007942629,0.00907729,0.007791931,0.008554282,0.007774202,0.007428485,0.006887748,0.006807967,0.006001294,0.006621812,0.00628496,0.004981872,0.004361354,0.003971314,0.003918127,0.003528087,0.003297609,0.002561852,0.002198406,0.008899999,0.060961448,0.059082165,0.120043614
E07000037,High Peak,91118,0.010886982,0.01099673,0.010810158,0.010678461,0.011084528,0.011216225,0.011325973,0.010799183,0.010755284,0.01070041,0.01046994,0.010854057,0.011490595,0.012522224,0.012840493,0.012357602,0.012324678,0.013081938,0.0124893,0.01072236,0.012675871,0.011819838,0.011293049,0.01074431,0.011062578,0.010601637,0.010546764,0.010140697,0.009943151,0.010382142,0.010272394,0.010612612,0.010426041,0.010579688,0.010151671,0.009646832,0.010393117,0.011271099,0.012039334,0.012983165,0.013894071,0.01547444,0.015342742,0.016363397,0.016517044,0.016659716,0.016484119,0.016956035,0.017340152,0.017054808,0.016100002,0.0161878,0.015035449,0.015156171,0.014585483,0.013970895,0.013356307,0.012302728,0.01345508,0.01295024,0.013027064,0.013049013,0.01347703,0.013466055,0.014739129,0.015650036,0.011600342,0.01147962,0.011819838,0.01046994,0.009613907,0.008231085,0.008505454,0.008033539,0.007671371,0.006925086,0.007012884,0.00674949,0.005893457,0.005377642,0.005871507,0.005289844,0.004598433,0.004291139,0.003928971,0.003687526,0.002963191,0.002546149,0.002282754,0.00224983,0.008318883,0.060975877,0.057595645,0.118571523
E07000038,North East Derbyshire,99325,0.009806192,0.009695444,0.010279386,0.009775988,0.010380065,0.009725648,0.010108231,0.010198842,0.009997483,0.009574629,0.010017619,0.010500881,0.009806192,0.01129625,0.011165366,0.011356657,0.012564812,0.012071483,0.012152026,0.010218978,0.010178706,0.009705512,0.010249182,0.009916939,0.010964007,0.010319658,0.00976592,0.009937075,0.009554493,0.009041027,0.009685376,0.010480745,0.009745784,0.009252454,0.009292726,0.009675308,0.010148502,0.010762648,0.01178958,0.012464133,0.013450793,0.015051598,0.013954191,0.014809967,0.014940851,0.016279889,0.0155852,0.016249685,0.015454317,0.015393909,0.014729424,0.014417317,0.015051598,0.014940851,0.015071734,0.01356154,0.013994463,0.013571608,0.014115278,0.012876919,0.012947395,0.013491065,0.014356909,0.015424113,0.015997986,0.016652404,0.014326705,0.014467657,0.014417317,0.012564812,0.010893531,0.010470677,0.010108231,0.010863327,0.009886735,0.009041027,0.008436949,0.008165115,0.007369746,0.007410018,0.006664989,0.006584445,0.006111251,0.005023911,0.005094387,0.004248679,0.003705009,0.003413038,0.002718349,0.002557262,0.009463881,0.058363957,0.051014347,0.109378304
E07000039,South Derbyshire,95959,0.011796705,0.011869653,0.012276076,0.011827968,0.012286497,0.012286497,0.012911764,0.011786284,0.011463229,0.011577861,0.011119332,0.011744599,0.012505341,0.012995133,0.013651664,0.013318188,0.012672079,0.013120187,0.012192707,0.009670797,0.009535322,0.010056378,0.011015121,0.010358591,0.010619119,0.010900489,0.010869225,0.011129753,0.012109338,0.011515335,0.011744599,0.013193135,0.012911764,0.013026397,0.012161444,0.0126825,0.011827968,0.01333903,0.013224398,0.014610407,0.01631947,0.01688221,0.015496202,0.016371575,0.017059369,0.017017685,0.016350733,0.016517471,0.015829677,0.01539199,0.015840098,0.014183141,0.013255661,0.01324524,0.013422399,0.011994706,0.012505341,0.011869653,0.012630394,0.012713763,0.011900916,0.011557019,0.012599131,0.012547025,0.013391136,0.014683354,0.01072333,0.010608697,0.010504486,0.009670797,0.008368157,0.007711627,0.007305203,0.007305203,0.006877937,0.006106775,0.006325618,0.005950458,0.005189716,0.004877083,0.005273085,0.004929189,0.004574871,0.003605707,0.003699497,0.003178441,0.002657385,0.002657385,0.002230119,0.001823696,0.006367303,0.060973958,0.051584531,0.112558489
E07000040,East Devon,134359,0.00858893,0.009340647,0.009005723,0.009042937,0.009295991,0.009444846,0.009370418,0.009333204,0.00926622,0.009035494,0.009504387,0.00994351,0.010419845,0.010628242,0.010970609,0.011372517,0.011298089,0.011789311,0.011558586,0.009288548,0.008395418,0.008410304,0.008611258,0.008737785,0.009258777,0.009020609,0.008641029,0.007561831,0.00815725,0.007889311,0.007725571,0.00761393,0.008484731,0.008432632,0.008187021,0.007785113,0.008507059,0.009340647,0.01002538,0.010836639,0.011781868,0.012064692,0.012838738,0.0134937,0.013002478,0.014074234,0.014141219,0.013716982,0.014483585,0.013798852,0.01373931,0.012913165,0.013039692,0.013627669,0.01335973,0.012950379,0.012935494,0.012942936,0.013300188,0.01387328,0.013664883,0.013620226,0.015079005,0.015823279,0.017497897,0.019343699,0.016009348,0.015547898,0.015235302,0.014758967,0.013047135,0.011871181,0.012407059,0.01222099,0.012258204,0.011781868,0.011260876,0.010434731,0.009898853,0.009377861,0.009623471,0.009928624,0.00951183,0.007829769,0.00753206,0.00701851,0.006460304,0.006073281,0.005410877,0.004934541,0.018338928,0.055307051,0.043413541,0.098720592
E07000041,Exeter,119397,0.012538003,0.011859594,0.011248189,0.011432448,0.011357069,0.010125883,0.01027664,0.009631733,0.008903071,0.00837542,0.008702061,0.008509427,0.008970075,0.008651809,0.008995201,0.009623357,0.009305091,0.00976574,0.013199662,0.02962386,0.03430572,0.033903699,0.025377522,0.019523104,0.016214813,0.015837919,0.015377271,0.015243264,0.014891496,0.015117633,0.015729038,0.014422473,0.014213087,0.014347094,0.011901472,0.012479376,0.011692086,0.012303492,0.012395621,0.011733963,0.012806017,0.01177584,0.012085731,0.013007027,0.013208037,0.012487751,0.013316918,0.013342044,0.012646884,0.012630133,0.012144359,0.012119232,0.010779165,0.011181185,0.011047179,0.010268265,0.01007563,0.00987462,0.010142633,0.009531228,0.009346969,0.009640108,0.009732238,0.009807617,0.01016776,0.011566455,0.008475925,0.008517802,0.007939898,0.007956649,0.007035353,0.006943223,0.00649095,0.006591455,0.006390445,0.0064742,0.005904671,0.005703661,0.005820917,0.005259764,0.005477525,0.005100631,0.005527777,0.004648358,0.004263089,0.004003451,0.003819191,0.003366919,0.002948148,0.002680134,0.009824367,0.07151771,0.129324857,0.200842567
E07000042,Mid Devon,78335,0.010774239,0.011655071,0.011527414,0.011412523,0.011233804,0.012650795,0.011655071,0.011144444,0.01097849,0.01136146,0.010723176,0.011259335,0.011693368,0.012408247,0.012472075,0.012969937,0.014220974,0.012446544,0.012038042,0.009089168,0.00772324,0.008450884,0.010021063,0.009855109,0.009472139,0.009535967,0.009918938,0.009816812,0.010289143,0.009650858,0.010442331,0.010021063,0.009433842,0.009484905,0.009548733,0.009152997,0.010352971,0.011042318,0.011042318,0.012076339,0.013161422,0.014335865,0.014578413,0.014565648,0.014603945,0.014578413,0.014106083,0.01591881,0.015599668,0.015101806,0.014820961,0.014437991,0.01470607,0.014157146,0.013838003,0.01331461,0.013072062,0.013123125,0.013352907,0.013838003,0.012918874,0.013327376,0.014540116,0.014425225,0.015599668,0.017016659,0.013123125,0.012650795,0.013416736,0.0117189,0.010672113,0.009727453,0.009421076,0.00940831,0.008731729,0.009229591,0.00819557,0.007174315,0.006753048,0.006663688,0.006829642,0.006114764,0.006765813,0.005259463,0.004595647,0.005080743,0.004416927,0.00363822,0.002999936,0.002808451,0.010518925,0.060764665,0.045522436,0.1062871
E07000043,North Devon,93847,0.010719575,0.011444159,0.010794165,0.010272039,0.01053843,0.01087941,0.010602363,0.010506463,0.010570396,0.009867124,0.009941714,0.010399906,0.010900721,0.010985967,0.011497437,0.012435134,0.011913007,0.011625305,0.012264644,0.009941714,0.00897205,0.009558111,0.010069581,0.010996622,0.012147431,0.009451554,0.010655642,0.009376965,0.009579422,0.009984336,0.009952369,0.01012286,0.010666297,0.010186793,0.009579422,0.009504832,0.00980319,0.010208105,0.010826132,0.011561371,0.012104809,0.013319552,0.012914638,0.013894957,0.013724466,0.014981832,0.01444905,0.014417083,0.015269534,0.014662163,0.014289215,0.014651507,0.013809712,0.013628566,0.013894957,0.013916268,0.012392511,0.012584313,0.013244963,0.012594968,0.012999883,0.013596599,0.013585943,0.014981832,0.016324443,0.018530161,0.013607254,0.014193315,0.013585943,0.013149062,0.011689239,0.010005647,0.010346628,0.009931058,0.009547455,0.009472865,0.009430243,0.008204844,0.007256492,0.007704029,0.007650751,0.006787644,0.006766332,0.005796669,0.005871259,0.004976185,0.004422091,0.004006521,0.003420461,0.003377838,0.012733492,0.058179803,0.051743796,0.109923599
