LA Name,age,WHITE,MIXED,ASIAN/ASIAN BRITISH,CHINESE,BLACK/BLACK BRITISH,OTHER,total
        E41000313 Lambeth,29,2929,293,223,79,631,97,4252
        E41000313 Lambeth,30,2843,293,242,69,682,122,4251
        E41000313 Lambeth,31,2693,230,237,75,674,87,3996
        E41000313 Lambeth,32,2503,250,243,51,679,98,3824
        E41000313 Lambeth,33,2155,229,182,54,632,78,3330
        E41000313 Lambeth,34,1879,179,194,58,639,67,3016
        E41000313 Lambeth,35,1741,164,195,43,591,93,2827
        E41000313 Lambeth,36,1651,137,180,31,597,72,2668
        E41000313 Lambeth,37,1505,151,155,40,610,76,2537
        E41000313 Lambeth,38,1373,142,173,35,671,58,2452
        E41000313 Lambeth,39,1404,128,144,36,653,62,2427
        E41000313 Lambeth,40,1270,159,142,29,723,72,2395
        E41000313 Lambeth,41,1131,126,141,36,726,67,2227
        E41000313 Lambeth,42,1161,129,105,24,763,73,2255
        E41000313 Lambeth,43,1107,134,127,23,747,47,2185
        E41000313 Lambeth,44,1149,123,98,24,760,53,2207
        E41000313 Lambeth,45,1103,132,118,22,817,64,2256
        E41000313 Lambeth,46,1098,137,98,20,796,62,2211
        E41000313 Lambeth,47,995,124,94,21,817,51,2102
        E41000313 Lambeth,48,972,95,93,22,747,50,1979
        E41000313 Lambeth,49,950,79,106,23,708,45,1911
        E41000313 Lambeth,50,908,83,89,27,700,33,1840
        E41000313 Lambeth,51,844,109,61,26,613,41,1694
        E41000313 Lambeth,52,824,71,76,22,537,32,1562
        E41000313 Lambeth,53,845,71,88,22,448,26,1500
        E41000313 Lambeth,54,753,72,81,14,438,45,1403
        E41000313 Lambeth,55,716,49,94,23,407,34,1323
        E41000313 Lambeth,56,678,46,76,27,374,25,1226
        E41000313 Lambeth,57,685,44,80,23,298,24,1154
        E41000313 Lambeth,58,674,33,74,14,269,24,1088
        E41000313 Lambeth,59,628,34,83,24,241,24,1034
        E41000313 Lambeth,60,574,20,76,19,226,14,929
        E41000313 Lambeth,61,596,27,76,27,213,15,954
        E41000313 Lambeth,62,577,18,81,13,192,24,905
        E41000313 Lambeth,63,607,33,75,18,149,16,898
        E41000313 Lambeth,64,597,16,61,11,154,14,853
        E41000313 Lambeth,65,462,22,50,14,178,18,744
        E41000313 Lambeth,66,452,26,47,9,167,14,715
        E41000313 Lambeth,67,426,16,58,9,175,11,695
        E41000313 Lambeth,68,406,16,58,10,204,13,707
        E41000313 Lambeth,69,379,19,62,8,176,11,655
        E41000313 Lambeth,70,386,25,39,9,219,11,689
        E41000313 Lambeth,71,377,12,48,10,225,7,679
        E41000313 Lambeth,72,367,16,40,11,202,11,647
        E41000313 Lambeth,73,333,15,40,8,170,8,574
        E41000313 Lambeth,74,336,14,48,8,172,8,586
        E41000313 Lambeth,75,305,15,36,3,152,6,517
        E41000313 Lambeth,76,306,10,32,8,162,3,521
        E41000313 Lambeth,77,289,3,22,6,109,3,432
        E41000313 Lambeth,78,318,14,29,7,128,4,500
        E41000313 Lambeth,79,303,18,25,2,104,3,455
        E41000313 Lambeth,80,273,13,25,2,94,5,412
        E41000313 Lambeth,81,280,14,18,7,108,2,429
        E41000313 Lambeth,82,288,10,18,3,90,4,413
        E41000313 Lambeth,83,270,5,13,2,63,1,354
        E41000313 Lambeth,84,235,6,6,2,64,3,316
        E41000313 Lambeth,     85 - 89,946,23,64,14,185,8,1240
        E41000313 Lambeth,     90 - 94,375,5,25,10,56,1,472
        E41000313 Lambeth,     95 - 99,116,1,5,0,18,3,143
        E41000313 Lambeth,     100 and over,17,0,0,1,1,0,19
        E41000314 Lewisham,        E41000314 Lewisham,0,0,0,0,0,0,0
        E41000314 Lewisham,     Total: Age,74088,10484,9646,3058,40285,3367,140928
        E41000314 Lewisham,0,911,409,184,47,592,74,2217
        E41000314 Lewisham,1,833,441,135,31,765,27,2232
        E41000314 Lewisham,2,822,434,145,37,652,50,2140
        E41000314 Lewisham,3,714,390,171,34,647,30,1986
        E41000314 Lewisham,4,717,406,140,31,739,29,2062
        E41000314 Lewisham,5,622,456,132,24,696,34,1964
        E41000314 Lewisham,6,571,269,108,25,576,27,1576
        E41000314 Lewisham,7,618,255,104,26,553,31,1587
        E41000314 Lewisham,8,487,241,138,17,592,86,1561
        E41000314 Lewisham,9,531,220,96,21,542,29,1439
        E41000314 Lewisham,10,507,208,113,26,598,59,1511
        E41000314 Lewisham,11,549,200,112,20,669,23,1573
        E41000314 Lewisham,12,493,189,98,19,577,25,1401
        E41000314 Lewisham,13,570,206,128,24,590,31,1549
        E41000314 Lewisham,14,540,205,103,22,633,42,1545
        E41000314 Lewisham,15,518,200,139,20,600,113,1590
        E41000314 Lewisham,16,558,172,124,24,590,68,1536
        E41000314 Lewisham,17,559,164,106,31,611,88,1559
        E41000314 Lewisham,18,699,196,119,35,598,85,1732
        E41000314 Lewisham,19,799,199,130,46,498,80,1752
        E41000314 Lewisham,20,939,177,112,108,493,45,1874
        E41000314 Lewisham,21,985,190,116,90,490,44,1915
        E41000314 Lewisham,22,1226,187,138,120,544,53,2268
        E41000314 Lewisham,23,1198,170,150,114,528,48,2208
        E41000314 Lewisham,24,1253,218,233,102,610,73,2489
        E41000314 Lewisham,25,1395,157,187,97,674,76,2586
        E41000314 Lewisham,26,1327,186,230,91,636,47,2517
        E41000314 Lewisham,27,1496,317,209,87,601,62,2772
        E41000314 Lewisham,28,1600,186,222,115,725,38,2886
        E41000314 Lewisham,29,1547,169,281,84,640,49,2770
        E41000314 Lewisham,30,1648,158,287,101,642,99,2935
        E41000314 Lewisham,31,1592,133,267,64,701,81,2838
        E41000314 Lewisham,32,1509,136,305,78,800,77,2905
        E41000314 Lewisham,33,1521,155,240,76,599,108,2699
        E41000314 Lewisham,34,1507,131,260,64,667,82,2711
        E41000314 Lewisham,35,1383,141,262,82,692,110,2670
        E41000314 Lewisham,36,1339,125,192,48,665,91,2460
        E41000314 Lewisham,37,1285,113,171,66,619,118,2372
        E41000314 Lewisham,38,1261,120,180,56,683,92,2392
        E41000314 Lewisham,39,1277,108,169,58,645,106,2363
        E41000314 Lewisham,40,1204,108,184,41,671,52,2260
        E41000314 Lewisham,41,1066,102,167,37,723,45,2140
        E41000314 Lewisham,42,1061,96,155,41,755,47,2155
        E41000314 Lewisham,43,1111,92,162,28,802,40,2235
        E41000314 Lewisham,44,1045,98,149,44,821,36,2193
        E41000314 Lewisham,45,1042,111,124,27,821,36,2161
        E41000314 Lewisham,46,1116,109,111,35,804,36,2211
        E41000314 Lewisham,47,1098,93,113,36,803,41,2184
        E41000314 Lewisham,48,1065,81,110,29,828,33,2146
        E41000314 Lewisham,49,1030,60,102,33,680,40,1945
        E41000314 Lewisham,50,1079,75,92,18,614,16,1894
        E41000314 Lewisham,51,908,57,82,30,546,37,1660
        E41000314 Lewisham,52,908,61,91,19,484,30,1593
        E41000314 Lewisham,53,859,59,74,17,517,26,1552
        E41000314 Lewisham,54,863,44,94,32,411,11,1455
        E41000314 Lewisham,55,851,49,77,34,355,27,1393
        E41000314 Lewisham,56,780,36,65,34,336,31,1282
        E41000314 Lewisham,57,765,24,52,19,277,17,1154
        E41000314 Lewisham,58,769,17,66,20,245,29,1146
        E41000314 Lewisham,59,741,24,63,15,246,17,1106
        E41000314 Lewisham,60,687,28,62,18,200,9,1004
        E41000314 Lewisham,61,667,19,50,11,181,12,940
        E41000314 Lewisham,62,707,22,53,21,159,14,976
        E41000314 Lewisham,63,780,17,59,16,167,7,1046
        E41000314 Lewisham,64,746,20,45,10,153,20,994
        E41000314 Lewisham,65,607,18,38,12,137,9,821
        E41000314 Lewisham,66,567,14,35,4,163,9,792
        E41000314 Lewisham,67,525,15,28,5,174,9,756
        E41000314 Lewisham,68,556,10,30,5,186,8,795
        E41000314 Lewisham,69,438,12,33,4,161,8,656
        E41000314 Lewisham,70,440,15,37,11,163,5,671
        E41000314 Lewisham,71,479,15,19,10,180,6,709
        E41000314 Lewisham,72,495,11,26,8,158,7,705
        E41000314 Lewisham,73,515,14,27,4,166,8,734
        E41000314 Lewisham,74,460,16,30,4,151,8,669
        E41000314 Lewisham,75,443,15,29,7,150,10,654
        E41000314 Lewisham,76,423,7,20,5,133,7,595
        E41000314 Lewisham,77,423,4,22,6,121,6,582
        E41000314 Lewisham,78,398,20,20,5,84,1,528
        E41000314 Lewisham,79,384,10,13,8,96,2,513
        E41000314 Lewisham,80,441,6,16,4,90,1,558
        E41000314 Lewisham,81,421,6,17,4,85,3,536
        E41000314 Lewisham,82,387,6,13,3,51,4,464
        E41000314 Lewisham,83,352,6,11,0,55,2,426
        E41000314 Lewisham,84,324,5,8,4,46,5,392
        E41000314 Lewisham,     85 - 89,1329,16,33,12,121,8,1519
        E41000314 Lewisham,     90 - 94,632,3,2,6,28,1,672
        E41000314 Lewisham,     95 - 99,169,1,1,0,13,1,185
        E41000314 Lewisham,     100 and over,26,0,0,1,2,0,29
        E41000316 Newham,        E41000316 Newham,0,0,0,0,0,0,0
        E41000316 Newham,     Total: Age,44367,7033,57948,1960,31616,4724,147648
        E41000316 Newham,0,580,344,1113,19,551,70,2677
        E41000316 Newham,1,490,272,1095,14,534,100,2505
        E41000316 Newham,2,458,243,1097,11,545,59,2413
        E41000316 Newham,3,475,251,1106,19,557,68,2476
        E41000316 Newham,4,409,197,1073,15,573,95,2362
        E41000316 Newham,5,388,202,1080,7,551,62,2290
        E41000316 Newham,6,322,152,950,11,549,70,2054
        E41000316 Newham,7,315,156,942,10,502,56,1981
        E41000316 Newham,8,346,161,919,9,539,88,2062
        E41000316 Newham,9,366,148,874,8,505,72,1973
        E41000316 Newham,10,307,153,873,9,486,58,1886
        E41000316 Newham,11,339,174,811,6,487,62,1879
        E41000316 Newham,12,345,153,848,3,504,73,1926
        E41000316 Newham,13,381,135,806,9,519,57,1907
        E41000316 Newham,14,344,166,914,3,537,88,2052
        E41000316 Newham,15,358,159,804,14,542,78,1955
        E41000316 Newham,16,368,156,810,10,562,86,1992
        E41000316 Newham,17,379,137,828,18,494,91,1947
        E41000316 Newham,18,458,144,806,13,502,74,1997
        E41000316 Newham,19,602,139,857,14,451,83,2146
        E41000316 Newham,20,706,139,998,32,448,64,2387
        E41000316 Newham,21,767,138,1059,55,481,78,2578
        E41000316 Newham,22,843,159,1200,63,474,100,2839
        E41000316 Newham,23,1043,138,1249,78,499,132,3139
        E41000316 Newham,24,1144,130,1376,64,490,113,3317
        E41000316 Newham,25,1126,140,1477,88,545,114,3490
        E41000316 Newham,26,1194,121,1497,97,541,134,3584
        E41000316 Newham,27,1117,122,1556,102,496,157,3550
        E41000316 Newham,28,1102,116,1595,104,538,168,3623
        E41000316 Newham,29,1106,117,1483,104,531,133,3474
        E41000316 Newham,30,1051,108,1349,106,554,147,3315
        E41000316 Newham,31,999,100,1352,58,597,111,3217
        E41000316 Newham,32,880,105,1228,49,495,76,2833
        E41000316 Newham,33,843,87,1053,39,469,88,2579
        E41000316 Newham,34,762,99,1169,42,460,112,2644
        E41000316 Newham,35,718,73,940,26,503,63,2323
        E41000316 Newham,36,623,57,916,31,450,62,2139
        E41000316 Newham,37,636,83,895,29,483,52,2178
        E41000316 Newham,38,610,72,878,27,483,62,2132
        E41000316 Newham,39,593,66,773,22,480,47,1981
        E41000316 Newham,40,640,82,762,23,570,83,2160
        E41000316 Newham,41,557,68,698,21,585,76,2005
        E41000316 Newham,42,621,69,676,15,651,77,2109
        E41000316 Newham,43,610,61,618,18,559,58,1924
        E41000316 Newham,44,560,66,636,18,587,65,1932
        E41000316 Newham,45,602,55,592,14,626,51,1940
        E41000316 Newham,46,547,64,516,18,570,39,1754
        E41000316 Newham,47,572,55,535,15,513,59,1749
        E41000316 Newham,48,605,56,571,25,493,41,1791
        E41000316 Newham,49,509,44,512,25,401,31,1522
        E41000316 Newham,50,582,47,491,14,512,55,1701
        E41000316 Newham,51,518,40,520,12,403,46,1539
        E41000316 Newham,52,466,48,504,20,375,41,1454
        E41000316 Newham,53,519,38,488,20,299,37,1401
        E41000316 Newham,54,485,24,514,31,267,53,1374
        E41000316 Newham,55,487,30,448,21,235,30,1251
        E41000316 Newham,56,405,28,425,26,249,27,1160
        E41000316 Newham,57,396,30,425,13,192,21,1077
        E41000316 Newham,58,364,17,476,15,196,22,1090
        E41000316 Newham,59,409,26,418,9,162,20,1044
        E41000316 Newham,60,389,20,377,13,143,17,959
        E41000316 Newham,61,407,22,358,25,137,19,968
        E41000316 Newham,62,368,12,291,18,141,19,849
        E41000316 Newham,63,402,17,301,11,143,19,893
        E41000316 Newham,64,428,9,236,12,152,16,853
        E41000316 Newham,65,307,16,227,2,115,9,676
        E41000316 Newham,66,273,12,183,6,133,11,618
        E41000316 Newham,67,319,11,199,2,153,12,696
        E41000316 Newham,68,296,28,195,5,128,9,661
        E41000316 Newham,69,266,10,196,2,132,12,618
        E41000316 Newham,70,238,5,206,4,132,15,600
        E41000316 Newham,71,242,8,194,6,137,15,602
        E41000316 Newham,72,259,14,176,1,130,14,594
        E41000316 Newham,73,246,8,146,3,108,6,517
        E41000316 Newham,74,276,8,128,5,104,24,545
        E41000316 Newham,75,225,7,132,0,93,12,469
        E41000316 Newham,76,247,3,124,2,85,9,470
        E41000316 Newham,77,229,12,103,0,62,7,413
        E41000316 Newham,78,213,10,101,5,73,3,405
        E41000316 Newham,79,196,4,97,5,59,7,368
        E41000316 Newham,80,235,3,76,4,46,1,365
        E41000316 Newham,81,227,3,71,2,43,2,348
        E41000316 Newham,82,197,6,57,1,37,8,306
        E41000316 Newham,83,174,4,49,0,25,7,259
        E41000316 Newham,84,178,6,41,5,28,1,259
        E41000316 Newham,     85 - 89,763,9,145,7,93,8,1025
        E41000316 Newham,     90 - 94,315,6,52,1,23,4,401
        E41000316 Newham,     95 - 99,93,0,11,2,8,3,117
        E41000316 Newham,     100 and over,12,0,2,0,1,0,15
        E41000319 Southwark,        E41000319 Southwark,0,0,0,0,0,0,0
        E41000319 Southwark,     Total: Age,77031,8978,9656,4380,41255,4365,145665
        E41000319 Southwark,0,982,386,137,39,758,56,2358
        E41000319 Southwark,1,808,315,116,29,777,59,2104
        E41000319 Southwark,2,694,329,113,24,684,61,1905
        E41000319 Southwark,3,723,299,137,26,796,54,2035
        E41000319 Southwark,4,632,257,120,22,728,56,1815
        E41000319 Southwark,5,569,246,115,18,758,55,1761
        E41000319 Southwark,6,557,221,98,22,653,36,1587
        E41000319 Southwark,7,521,210,95,13,643,50,1532
        E41000319 Southwark,8,473,152,72,20,634,54,1405
        E41000319 Southwark,9,456,156,58,17,639,38,1364
        E41000319 Southwark,10,465,171,73,21,613,48,1391
        E41000319 Southwark,11,467,153,94,24,609,38,1385
        E41000319 Southwark,12,470,160,81,22,604,56,1393
        E41000319 Southwark,13,426,142,89,20,613,47,1337
        E41000319 Southwark,14,438,166,77,33,642,38,1394
        E41000319 Southwark,15,484,192,78,27,694,38,1513
        E41000319 Southwark,16,470,153,76,31,567,47,1344
        E41000319 Southwark,17,529,126,89,40,575,45,1404
        E41000319 Southwark,18,686,177,129,53,603,81,1729
        E41000319 Southwark,19,1008,197,240,137,530,51,2163
        E41000319 Southwark,20,1231,190,301,201,583,75,2581
        E41000319 Southwark,21,1344,170,234,228,562,95,2633
        E41000319 Southwark,22,1497,183,254,224,662,60,2880
        E41000319 Southwark,23,1711,203,287,225,620,99,3145
        E41000319 Southwark,24,1784,161,237,188,684,73,3127
        E41000319 Southwark,25,2105,217,298,194,666,80,3560
        E41000319 Southwark,26,2076,202,290,168,671,137,3544
        E41000319 Southwark,27,2110,189,318,195,674,93,3579
        E41000319 Southwark,28,2182,179,295,191,709,118,3674
        E41000319 Southwark,29,2218,223,311,165,686,113,3716
        E41000319 Southwark,30,2142,164,281,114,663,120,3484
        E41000319 Southwark,31,2089,142,309,137,622,114,3413
        E41000319 Southwark,32,1936,159,270,123,661,115,3264
        E41000319 Southwark,33,1750,127,231,108,734,149,3099
        E41000319 Southwark,34,1621,164,239,81,658,80,2843
        E41000319 Southwark,35,1414,123,228,73,684,90,2612
        E41000319 Southwark,36,1441,109,193,64,659,78,2544
        E41000319 Southwark,37,1330,115,198,79,615,114,2451
        E41000319 Southwark,38,1253,109,186,56,682,83,2369
        E41000319 Southwark,39,1210,90,142,44,628,89,2203
        E41000319 Southwark,40,1190,81,147,41,747,83,2289
        E41000319 Southwark,41,1070,112,150,51,769,77,2229
        E41000319 Southwark,42,1006,94,132,44,802,69,2147
        E41000319 Southwark,43,999,84,105,25,837,65,2115
        E41000319 Southwark,44,1030,89,97,27,827,75,2145
        E41000319 Southwark,45,1027,81,86,39,817,77,2127
        E41000319 Southwark,46,1096,86,79,43,765,65,2134
        E41000319 Southwark,47,983,77,80,38,770,65,2013
        E41000319 Southwark,48,1069,67,95,27,756,64,2078
        E41000319 Southwark,49,950,74,70,22,590,75,1781
        E41000319 Southwark,50,984,74,67,27,670,69,1891
        E41000319 Southwark,51,943,74,83,30,580,46,1756
        E41000319 Southwark,52,842,50,58,26,569,40,1585
        E41000319 Southwark,53,899,52,85,29,462,34,1561
        E41000319 Southwark,54,763,32,67,31,426,26,1345
        E41000319 Southwark,55,755,25,74,25,357,45,1281
        E41000319 Southwark,56,710,21,63,36,305,31,1166
        E41000319 Southwark,57,665,25,62,22,297,32,1103
        E41000319 Southwark,58,665,25,75,27,239,31,1062
        E41000319 Southwark,59,648,25,55,18,172,16,934
        E41000319 Southwark,60,621,25,64,14,228,20,972
        E41000319 Southwark,61,643,11,41,19,184,19,917
        E41000319 Southwark,62,663,23,43,15,189,23,956
        E41000319 Southwark,63,670,10,54,23,157,19,933
        E41000319 Southwark,64,657,12,50,19,134,11,883
        E41000319 Southwark,65,468,23,46,11,164,17,729
        E41000319 Southwark,66,447,26,44,15,164,20,716
        E41000319 Southwark,67,499,6,31,9,143,20,708
        E41000319 Southwark,68,433,12,27,10,176,12,670
        E41000319 Southwark,69,379,30,50,16,134,10,619
        E41000319 Southwark,70,364,18,39,10,163,11,605
        E41000319 Southwark,71,393,12,33,8,176,17,639
        E41000319 Southwark,72,415,9,34,6,113,12,589
        E41000319 Southwark,73,361,12,24,7,116,5,525
        E41000319 Southwark,74,377,11,14,11,130,12,555
        E41000319 Southwark,75,384,5,19,3,112,13,536
        E41000319 Southwark,76,331,4,17,8,115,4,479
        E41000319 Southwark,77,334,4,16,7,80,7,448
        E41000319 Southwark,78,339,11,10,4,77,4,445
        E41000319 Southwark,79,384,1,14,2,80,7,488
        E41000319 Southwark,80,333,4,11,5,61,6,420
        E41000319 Southwark,81,317,2,10,4,73,5,411
        E41000319 Southwark,82,360,5,6,8,66,3,448
        E41000319 Southwark,83,273,3,2,2,38,3,321
        E41000319 Southwark,84,261,7,4,2,36,5,315
        E41000319 Southwark,     85 - 89,1122,11,23,8,111,11,1286
        E41000319 Southwark,     90 - 94,470,5,8,7,27,1,518
        E41000319 Southwark,     95 - 99,122,1,3,3,6,0,135
        E41000319 Southwark,     100 and over,15,0,0,0,2,0,17
        E41000321 Tower Hamlets,        E41000321 Tower Hamlets,0,0,0,0,0,0,0
        E41000321 Tower Hamlets,     Total: Age,54087,5225,47420,4364,9700,2394,123190
        E41000321 Tower Hamlets,0,490,212,983,57,170,35,1947
        E41000321 Tower Hamlets,1,447,195,972,34,191,31,1870
        E41000321 Tower Hamlets,2,418,162,1007,24,188,45,1844
        E41000321 Tower Hamlets,3,356,162,1027,15,163,34,1757
        E41000321 Tower Hamlets,4,299,163,1034,22,173,32,1723
        E41000321 Tower Hamlets,5,284,142,1045,10,166,43,1690
        E41000321 Tower Hamlets,6,225,126,998,15,140,30,1534
        E41000321 Tower Hamlets,7,286,91,1015,9,160,41,1602
        E41000321 Tower Hamlets,8,235,92,979,14,140,22,1482
        E41000321 Tower Hamlets,9,209,80,1003,6,124,25,1447
        E41000321 Tower Hamlets,10,236,59,873,8,121,19,1316
        E41000321 Tower Hamlets,11,195,87,820,10,113,33,1258
        E41000321 Tower Hamlets,12,214,65,837,11,125,12,1264
        E41000321 Tower Hamlets,13,212,74,863,18,119,20,1306
        E41000321 Tower Hamlets,14,232,74,854,6,141,16,1323
        E41000321 Tower Hamlets,15,226,65,829,13,90,19,1242
        E41000321 Tower Hamlets,16,228,49,776,19,119,20,1211
        E41000321 Tower Hamlets,17,236,67,695,19,124,25,1166
        E41000321 Tower Hamlets,18,479,55,799,44,139,27,1543
        E41000321 Tower Hamlets,19,890,95,849,63,129,66,2092
        E41000321 Tower Hamlets,20,1132,169,958,114,105,44,2522
        E41000321 Tower Hamlets,21,1218,133,920,158,194,83,2706
        E41000321 Tower Hamlets,22,1433,138,1048,243,149,62,3073
        E41000321 Tower Hamlets,23,1826,188,1135,267,193,49,3658
        E41000321 Tower Hamlets,24,2087,198,1084,234,243,76,3922
        E41000321 Tower Hamlets,25,2204,165,1085,203,191,61,3909
        E41000321 Tower Hamlets,26,2175,171,1164,261,231,79,4081
        E41000321 Tower Hamlets,27,2106,172,1293,242,197,89,4099
        E41000321 Tower Hamlets,28,2002,163,1219,272,216,78,3950
        E41000321 Tower Hamlets,29,2010,133,1327,235,200,81,3986
        E41000321 Tower Hamlets,30,1917,120,1180,174,227,80,3698
        E41000321 Tower Hamlets,31,1666,111,1149,180,200,65,3371
        E41000321 Tower Hamlets,32,1426,108,1030,159,184,73,2980
        E41000321 Tower Hamlets,33,1268,96,1011,102,187,76,2740
        E41000321 Tower Hamlets,34,1108,65,1089,118,145,78,2603
        E41000321 Tower Hamlets,35,966,73,844,87,162,54,2186
        E41000321 Tower Hamlets,36,967,63,886,82,165,48,2211
        E41000321 Tower Hamlets,37,808,51,797,54,137,35,1882
        E41000321 Tower Hamlets,38,723,48,603,43,146,38,1601
        E41000321 Tower Hamlets,39,752,50,591,43,150,38,1624
        E41000321 Tower Hamlets,40,680,41,556,59,154,35,1525
        E41000321 Tower Hamlets,41,622,38,464,36,153,33,1346
        E41000321 Tower Hamlets,42,660,51,464,42,156,31,1404
        E41000321 Tower Hamlets,43,577,39,406,27,180,32,1261
        E41000321 Tower Hamlets,44,618,33,353,29,169,19,1221
        E41000321 Tower Hamlets,45,555,43,327,25,138,16,1104
        E41000321 Tower Hamlets,46,580,19,302,14,154,26,1095
        E41000321 Tower Hamlets,47,574,32,284,25,156,20,1091
        E41000321 Tower Hamlets,48,527,27,289,29,141,14,1027
        E41000321 Tower Hamlets,49,525,21,220,12,128,16,922
        E41000321 Tower Hamlets,50,506,28,234,11,125,28,932
        E41000321 Tower Hamlets,51,504,24,230,19,116,21,914
        E41000321 Tower Hamlets,52,477,27,222,17,101,13,857
        E41000321 Tower Hamlets,53,456,22,256,33,79,15,861
        E41000321 Tower Hamlets,54,472,22,246,21,64,10,835
        E41000321 Tower Hamlets,55,475,15,220,25,95,10,840
        E41000321 Tower Hamlets,56,434,18,238,26,75,14,805
        E41000321 Tower Hamlets,57,423,22,207,19,63,16,750
        E41000321 Tower Hamlets,58,412,17,263,17,42,12,763
        E41000321 Tower Hamlets,59,378,10,261,14,46,15,724
        E41000321 Tower Hamlets,60,343,11,224,12,54,11,655
        E41000321 Tower Hamlets,61,395,11,195,9,56,7,673
        E41000321 Tower Hamlets,62,386,8,157,17,46,5,619
        E41000321 Tower Hamlets,63,339,3,143,14,40,7,546
        E41000321 Tower Hamlets,64,357,10,118,17,32,4,538
        E41000321 Tower Hamlets,65,308,5,114,11,35,2,475
        E41000321 Tower Hamlets,66,278,8,98,9,44,8,445
        E41000321 Tower Hamlets,67,260,3,110,7,46,2,428
        E41000321 Tower Hamlets,68,251,7,118,2,47,7,432
        E41000321 Tower Hamlets,69,233,3,129,6,33,4,408
        E41000321 Tower Hamlets,70,255,8,167,5,42,6,483
        E41000321 Tower Hamlets,71,219,7,173,8,34,8,449
        E41000321 Tower Hamlets,72,208,3,152,4,32,4,403
        E41000321 Tower Hamlets,73,217,7,106,10,26,8,374
        E41000321 Tower Hamlets,74,208,8,102,4,41,2,365
        E41000321 Tower Hamlets,75,241,2,102,7,22,3,377
        E41000321 Tower Hamlets,76,222,8,81,1,30,2,344
        E41000321 Tower Hamlets,77,228,1,72,3,41,4,349
        E41000321 Tower Hamlets,78,215,4,57,2,29,2,309
        E41000321 Tower Hamlets,79,216,4,57,4,25,1,307
        E41000321 Tower Hamlets,80,231,1,64,2,26,5,329
        E41000321 Tower Hamlets,81,229,5,30,1,27,4,296
        E41000321 Tower Hamlets,82,213,2,25,4,16,3,263
        E41000321 Tower Hamlets,83,227,2,22,2,17,0,270
        E41000321 Tower Hamlets,84,172,2,19,0,8,1,202
        E41000321 Tower Hamlets,     85 - 89,685,8,46,12,43,4,798
        E41000321 Tower Hamlets,     90 - 94,223,4,20,3,12,0,262
        E41000321 Tower Hamlets,     95 - 99,70,1,4,0,2,2,79
        E41000321 Tower Hamlets,     100 and over,12,0,2,0,2,0,16
        E41000323 Wandsworth,        E41000323 Wandsworth,0,0,0,0,0,0,0
        E41000323 Wandsworth,     Total: Age,112232,7966,15297,2143,17612,3099,158349
        E41000323 Wandsworth,0,1676,304,180,22,255,48,2485
        E41000323 Wandsworth,1,1429,315,223,14,252,37,2270
        E41000323 Wandsworth,2,1367,215,194,13,246,27,2062
        E41000323 Wandsworth,3,1125,238,201,13,299,44,1920
        E41000323 Wandsworth,4,1032,249,209,12,304,44,1850
        E41000323 Wandsworth,5,958,220,166,9,245,44,1642
        E41000323 Wandsworth,6,802,168,193,7,266,31,1467
        E41000323 Wandsworth,7,821,175,169,5,249,35,1454
        E41000323 Wandsworth,8,729,151,193,6,235,35,1349
        E41000323 Wandsworth,9,706,136,177,10,254,34,1317
        E41000323 Wandsworth,10,672,153,158,9,255,31,1278
        E41000323 Wandsworth,11,688,132,152,8,270,36,1286
        E41000323 Wandsworth,12,606,154,172,7,262,41,1242
        E41000323 Wandsworth,13,603,154,163,13,274,26,1233
        E41000323 Wandsworth,14,574,122,165,14,224,26,1125
        E41000323 Wandsworth,15,583,124,163,7,242,31,1150
        E41000323 Wandsworth,16,561,108,169,8,273,25,1144
        E41000323 Wandsworth,17,550,139,175,15,247,26,1152
        E41000323 Wandsworth,18,739,133,186,19,237,38,1352
        E41000323 Wandsworth,19,927,195,213,21,308,43,1707
        E41000323 Wandsworth,20,1031,124,206,32,281,57,1731
        E41000323 Wandsworth,21,1190,145,205,34,330,47,1951
        E41000323 Wandsworth,22,1540,167,256,57,291,65,2376
        E41000323 Wandsworth,23,2323,178,264,45,280,56,3146
        E41000323 Wandsworth,24,3073,212,277,82,268,73,3985
        E41000323 Wandsworth,25,3703,198,288,59,296,88,4632
        E41000323 Wandsworth,26,3999,197,312,63,272,108,4951
        E41000323 Wandsworth,27,4145,216,345,88,260,114,5168
        E41000323 Wandsworth,28,4168,188,405,91,274,101,5227
        E41000323 Wandsworth,29,3993,200,415,106,249,109,5072
        E41000323 Wandsworth,30,3779,194,349,69,251,60,4702
        E41000323 Wandsworth,31,3596,174,356,79,268,75,4548
        E41000323 Wandsworth,32,3361,132,333,83,240,72,4221
        E41000323 Wandsworth,33,3027,123,293,80,238,94,3855
        E41000323 Wandsworth,34,2797,121,352,57,249,56,3632
        E41000323 Wandsworth,35,2412,94,307,40,257,79,3189
        E41000323 Wandsworth,36,2280,94,338,45,257,55,3069
        E41000323 Wandsworth,37,2100,92,311,41,267,53,2864
        E41000323 Wandsworth,38,1924,106,288,31,278,56,2683
        E41000323 Wandsworth,39,1840,82,297,32,281,62,2594
        E41000323 Wandsworth,40,1792,85,279,26,300,59,2541
        E41000323 Wandsworth,41,1637,63,270,26,278,60,2334
        E41000323 Wandsworth,42,1492,83,260,30,333,52,2250
        E41000323 Wandsworth,43,1489,67,205,32,318,51,2162
        E41000323 Wandsworth,44,1406,81,212,31,316,48,2094
